 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Mean, Bwd Packet Length Mean,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Fwd IAT Mean, Bwd IAT Mean, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, SYN Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio,Idle Mean, Label
80,70601390,8,5,56,11607,7,2321.4,165.1950479,0.184132352,5883449.167,10100000,60802,172,112,0.113312217,0.070820135,0,5840,833.5,0,0,1,0,0,35200000,DDoS
80,1876038,3,6,26,11607,8.666666667,1934.5,6200.833885,4.79734419,234504.75,281,375204.6,72,132,1.59911473,3.19822946,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,70599528,9,6,62,11607,6.888888889,1934.5,165.2843911,0.21246601,5042823.429,8794857.75,48269,192,132,0.127479606,0.084986404,0,5840,729.6875,0,0,1,0,0,35200000,DDoS
80,1626815,3,6,26,11607,8.666666667,1934.5,7150.782357,5.532282405,203351.875,229.5,325353.6,72,132,1.844094135,3.68818827,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,71150687,8,6,56,11607,7,1934.5,163.9197103,0.196765493,5473129.769,10100000,159897.6,172,132,0.112437425,0.084328068,0,5840,777.9333333,0,0,1,0,0,35200000,DDoS
80,1611444,3,5,26,11607,8.666666667,2321.4,7218.991166,4.964491475,230206.2857,298,402842.5,72,112,1.861684303,3.102807172,0,7215,1292.555556,0,1,0,0,1,0,DDoS
80,71149624,8,6,56,11607,7,1934.5,163.9221593,0.196768433,5473048,10100000,159662.4,172,132,0.112439104,0.084329328,0,5840,777.9333333,0,0,1,0,0,35200000,DDoS
80,1596206,3,6,26,11607,8.666666667,1934.5,7287.906448,5.638369985,199525.75,493.5,319232,72,132,1.879456662,3.758913323,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,71148641,8,4,56,11607,7,2901.75,163.9244241,0.168660987,6468058.273,10100000,266097.3333,172,92,0.112440658,0.056220329,0,11595,897.6153846,0,0,1,0,0,35200000,DDoS
80,846494,3,6,26,11607,8.666666667,1934.5,13742.5664,10.63208954,105811.75,345.5,169282.8,72,132,3.544029845,7.088059691,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,71147450,9,6,62,11601,6.888888889,1933.5,163.9271682,0.210829763,5081960.714,8794644.25,159281,192,132,0.126497858,0.084331905,0,4380,729.3125,0,0,1,0,0,35200000,DDoS
80,768467,3,6,26,11607,8.666666667,1934.5,15137.93045,11.71162848,96058.375,290,153681.2,72,132,3.903876159,7.807752317,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,71148319,9,6,62,11601,6.888888889,1933.5,163.925166,0.210827188,5082022.786,8799568.625,157062.6,192,132,0.126496313,0.084330875,0,4380,729.3125,0,0,1,0,0,35200000,DDoS
80,768639,3,6,26,11607,8.666666667,1934.5,15134.543,11.70900774,96079.875,313,153718,72,132,3.90300258,7.80600516,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,71232425,9,4,62,11601,6.888888889,2900.25,163.7316152,0.182501157,5936035.417,8799433.375,287460.6667,192,92,0.126346955,0.056154202,0,7215,833.5,0,0,1,0,0,35200000,DDoS
80,71233005,9,4,62,11601,6.888888889,2900.25,163.7302821,0.182499671,5936083.75,8799316.875,287655.6667,192,92,0.126345926,0.056153745,0,7215,833.5,0,0,1,0,0,35200000,DDoS
80,722169,3,6,26,11601,8.666666667,1933.5,16100.10953,12.46245685,90271.125,5131.5,144430.8,72,132,4.154152283,8.308304566,0,5840,1162.7,0,1,0,0,2,0,DDoS
80,71228295,8,4,56,11601,7,2900.25,163.6568726,0.168472375,6475299.545,10100000,287092.3333,172,92,0.112314916,0.056157458,0,8675,897.1538462,0,0,1,0,0,35200000,DDoS
80,722144,3,5,26,11601,8.666666667,2320.2,16100.6669,11.07812292,103163.4286,5125.5,180526.5,72,112,4.154296096,6.923826827,0,7300,1291.888889,0,1,0,0,1,0,DDoS
80,71261716,8,6,56,11601,7,1933.5,163.5801192,0.196458923,5481670.462,10100000,174740.8,172,132,0.112262242,0.084196681,0,4380,777.5333333,0,0,1,0,0,35200000,DDoS
80,759331,3,7,26,11607,8.666666667,1658.142857,15320.06464,13.16948735,84370.11111,206.5,126552.3333,72,152,3.950846205,9.218641146,0,5840,1057.545455,0,1,0,0,2,0,DDoS
80,71228990,8,6,56,11601,7,1933.5,163.6552758,0.196549186,5479153.077,10100000,175194.4,172,132,0.112313821,0.084235365,0,4380,777.5333333,0,0,1,0,0,35200000,DDoS
80,764461,3,6,26,11607,8.666666667,1934.5,15217.25765,11.77300085,95557.625,198.5,152882.4,72,132,3.924333615,7.848667231,0,5755,1163.3,0,1,0,0,2,0,DDoS
80,71221196,9,5,62,11607,6.888888889,2321.4,163.8416743,0.196570695,5478553.538,8793865.5,218252,192,112,0.126366875,0.07020382,0,10135,778.3333333,0,0,1,0,0,35200000,DDoS
80,764348,3,6,26,11607,8.666666667,1934.5,15219.50734,11.77474135,95543.5,280.5,152866.2,72,132,3.924913783,7.849827565,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,71223047,9,4,62,11607,6.888888889,2901.75,163.8374163,0.182525187,5935253.917,8793908.625,291042,192,92,0.126363591,0.056161596,0,11595,833.9285714,0,0,1,0,0,35200000,DDoS
80,764482,3,4,26,11607,8.666666667,2901.75,15216.83964,9.156526903,127413.6667,273.5,254822.3333,72,92,3.924225816,5.232301088,0,11595,1454.125,0,1,0,0,1,0,DDoS
80,71222219,9,5,62,11607,6.888888889,2321.4,163.839321,0.196567872,5478632.231,8793723,218242.75,192,112,0.12636506,0.070202811,0,8675,778.3333333,0,0,1,0,0,35200000,DDoS
80,764459,3,5,26,11607,8.666666667,2321.4,15217.29746,10.46491702,109208.4286,261,191108.5,72,112,3.924343882,6.540573137,0,5840,1292.555556,0,1,0,0,1,0,DDoS
80,71221143,8,4,56,11607,7,2901.75,163.7575516,0.168489293,6474649.364,10000000,290923.6667,172,92,0.112326195,0.056163098,0,11595,897.6153846,0,0,1,0,0,35200000,DDoS
80,749502,3,5,26,11607,8.666666667,2321.4,15520.97259,10.67375404,107071.7143,314.5,187360.5,72,112,4.002657765,6.671096275,0,5840,1292.555556,0,1,0,0,1,0,DDoS
80,71219270,8,6,56,11607,7,1934.5,163.7618583,0.196576011,5478405.385,10000000,174378.4,172,132,0.112329149,0.084246862,0,7300,777.9333333,0,0,1,0,0,35200000,DDoS
80,749550,3,5,26,11607,8.666666667,2321.4,15519.97865,10.67307051,107078.5714,324,187384.25,72,112,4.002401441,6.670669068,0,7300,1292.555556,0,1,0,0,1,0,DDoS
80,71218526,9,5,62,11607,6.888888889,2321.4,163.8478168,0.196578065,5478348.154,8793466,217849,192,112,0.126371613,0.070206452,0,10135,778.3333333,0,0,1,0,0,35200000,DDoS
80,749542,3,5,26,11607,8.666666667,2321.4,15520.1443,10.67318442,107077.4286,326.5,187382,72,112,4.002444159,6.670740265,0,7215,1292.555556,0,1,0,0,1,0,DDoS
80,71217811,9,5,62,11607,6.888888889,2321.4,163.8494618,0.196580038,5478293.154,8793500,217615,192,112,0.126372882,0.070207156,0,7215,778.3333333,0,0,1,0,0,35200000,DDoS
80,749641,3,6,26,11607,8.666666667,1934.5,15518.09466,12.00574675,93705.125,318.5,149920.2,72,132,4.001915584,8.003831167,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,71219235,8,5,56,11607,7,2321.4,163.7619388,0.182534957,5934936.25,10100000,181232.5,172,112,0.112329204,0.070205753,0,8675,833.5,0,0,1,0,0,35200000,DDoS
80,59407,3,7,26,11601,8.666666667,1657.285714,195717.6764,168.3303314,6600.777778,10587,9885.666667,72,152,50.49909943,117.831232,0,4380,1057,0,1,0,0,2,0,DDoS
80,71247762,8,6,56,11607,7,1934.5,163.6963699,0.1964974,5480597.077,10100000,142884.6,172,132,0.112284229,0.084213171,0,5840,777.9333333,0,0,1,0,0,35300000,DDoS
80,58309,3,6,26,11601,8.666666667,1933.5,199403.1796,154.3501003,7288.625,10140.5,11657,72,132,51.45003344,102.9000669,0,2920,1162.7,0,1,0,0,2,0,DDoS
80,71249073,8,5,56,11607,7,2321.4,163.6933578,0.182458514,5937422.75,10100000,178171.75,172,112,0.112282163,0.070176352,0,10220,833.5,0,0,1,0,0,35300000,DDoS
80,46171,3,5,26,11601,8.666666667,2320.2,251824.7385,173.268935,6595.857143,3002,11531.25,72,112,64.97585064,108.2930844,0,5840,1291.888889,0,1,0,0,1,0,DDoS
80,71245330,8,5,56,11607,7,2321.4,163.7019577,0.1824681,5937110.833,10200000,39698,172,112,0.112288062,0.070180038,0,10135,833.5,0,0,1,0,0,35500000,DDoS
80,46243,3,6,26,11601,8.666666667,1933.5,251432.6493,194.6240512,5780.375,2929,9234.4,72,132,64.87468374,129.7493675,0,5840,1162.7,0,1,0,0,2,0,DDoS
80,71242109,8,4,56,11607,7,2901.75,163.709359,0.168439707,6476555.364,10200000,52169.33333,172,92,0.112293138,0.056146569,0,11595,897.6153846,0,0,1,0,0,35500000,DDoS
80,46081,3,4,26,11601,8.666666667,2900.25,252316.573,151.9064256,7680.166667,3153,15336,72,92,65.10275385,86.8036718,0,8760,1453.375,0,1,0,0,1,0,DDoS
80,71243264,8,5,56,11607,7,2321.4,163.706705,0.182473391,5936938.667,10200000,39273,172,112,0.112291318,0.070182074,0,5840,833.5,0,0,1,0,0,35500000,DDoS
80,45975,3,4,26,11601,8.666666667,2900.25,252898.3143,152.2566612,7662.5,3213.5,15309.66667,72,92,65.25285481,87.00380642,0,5840,1453.375,0,1,0,0,1,0,DDoS
80,71240564,8,5,56,11607,7,2321.4,163.7129094,0.182480307,5936713.667,10200000,39042,172,112,0.112295574,0.070184734,0,7300,833.5,0,0,1,0,0,35500000,DDoS
80,46042,3,4,26,11601,8.666666667,2900.25,252530.2984,152.0350984,7673.666667,3058,15316.66667,72,92,65.15789931,86.87719908,0,8760,1453.375,0,1,0,0,1,0,DDoS
80,71243573,8,5,56,11607,7,2321.4,163.7059949,0.1824726,5936964.417,10200000,38542.25,172,112,0.112290831,0.070181769,0,10135,833.5,0,0,1,0,0,35500000,DDoS
80,46168,3,6,26,11601,8.666666667,1933.5,251841.1021,194.9402183,5771,3147,9212.4,72,132,64.98007278,129.9601456,0,7300,1162.7,0,1,0,0,2,0,DDoS
80,71242943,8,5,56,11607,7,2321.4,163.7074426,0.182474214,5936911.917,10200000,17842.25,172,112,0.112291824,0.07018239,0,10220,833.5,0,0,1,0,0,35600000,DDoS
80,47190,3,5,26,11601,8.666666667,2320.2,246386.9464,169.5274423,6741.428571,3232.5,11771.75,72,112,63.57279085,105.9546514,0,7300,1291.888889,0,1,0,0,1,0,DDoS
80,71238977,8,5,56,11607,7,2321.4,163.7165565,0.182484372,5936581.417,10200000,17855.75,172,112,0.112298075,0.070186297,0,8760,833.5,0,0,1,0,0,35600000,DDoS
80,35525,3,6,26,11607,8.666666667,1934.5,327459.5355,253.3427164,4440.625,255,7099.2,72,132,84.44757213,168.8951443,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,36047,3,5,26,11607,8.666666667,2321.4,322717.5632,221.932477,5149.571429,252,9000.25,72,112,83.22467889,138.7077982,0,7215,1292.555556,0,1,0,0,1,0,DDoS
80,27282,3,5,26,11601,8.666666667,2320.2,426178.4327,293.2336339,3897.428571,9011,6769.75,72,112,109.9626127,183.2710212,0,7215,1291.888889,0,1,0,0,1,0,DDoS
80,72247620,8,6,56,11601,7,1933.5,161.3478755,0.19377801,5557509.231,10200000,213049.4,172,132,0.110730291,0.083047718,0,2920,777.5333333,0,0,1,0,0,35600000,DDoS
80,284799,2,6,20,11601,10,1933.5,40804.21631,28.08998627,40685.57143,18021,56919.4,52,132,7.022496568,21.0674897,0,5840,1291.222222,0,1,0,0,3,0,DDoS
80,72004690,8,4,56,11601,7,2900.25,161.8922323,0.166655811,6545880.909,10100000,354015,172,92,0.111103874,0.055551937,0,8760,897.1538462,0,0,1,0,0,35500000,DDoS
80,285210,3,7,26,11607,8.666666667,1658.142857,40787.48992,35.06188423,31690,9000.5,47512.83333,72,152,10.51856527,24.54331896,0,5840,1057.545455,0,1,0,0,2,0,DDoS
80,72003751,8,4,56,11601,7,2900.25,161.8943435,0.166657984,6545795.545,10100000,352996.6667,172,92,0.111105323,0.055552661,0,8760,897.1538462,0,0,1,0,0,35500000,DDoS
80,285170,3,4,26,11601,8.666666667,2900.25,40772.17099,24.54676158,47528.33333,9002.5,94992.66667,72,92,10.52004068,14.0267209,0,8760,1453.375,0,1,0,0,1,0,DDoS
80,72005146,8,4,56,11601,7,2900.25,161.8912071,0.166654755,6545922.364,10100000,353071.6667,172,92,0.11110317,0.055551585,0,8760,897.1538462,0,0,1,0,0,35500000,DDoS
80,288641,3,6,26,11601,8.666666667,1933.5,40281.87264,31.18060151,36080.125,9495,57700.4,72,132,10.39353384,20.78706767,0,4380,1162.7,0,1,0,0,2,0,DDoS
80,72000909,8,5,56,11601,7,2320.2,161.9007338,0.180553276,6000075.75,10100000,264256,172,112,0.111109708,0.069443568,0,7300,833.0714286,0,0,1,0,0,35500000,DDoS
80,306793,3,6,26,11601,8.666666667,1933.5,37898.51789,29.33574104,38349.125,9493.5,61331.4,72,132,9.778580346,19.55716069,0,5840,1162.7,0,1,0,0,2,0,DDoS
80,71982720,8,4,56,11601,7,2900.25,161.9416438,0.166706676,6543883.636,10100000,351679.3333,172,92,0.111137784,0.055568892,0,7300,897.1538462,0,0,1,0,0,35500000,DDoS
80,1063215,3,6,26,11601,8.666666667,1933.5,10935.69974,8.464891861,132901.875,13500,212586.8,72,132,2.82163062,5.643261241,0,4380,1162.7,0,1,0,0,2,0,DDoS
80,71227428,8,5,56,11601,7,2320.2,163.6588647,0.182513961,5935619,10000000,264251.25,172,112,0.112316284,0.070197677,0,5840,833.0714286,0,0,1,0,0,35100000,DDoS
80,1130463,3,6,26,11601,8.666666667,1933.5,10285.16634,7.961339734,141307.875,13521.5,226076.2,72,132,2.653779911,5.307559823,0,4380,1162.7,0,1,0,0,2,0,DDoS
80,71142938,8,6,56,11607,7,1934.5,163.9375647,0.196786925,5472533.692,10000000,211091.4,172,132,0.112449671,0.084337254,0,4380,777.9333333,0,0,1,0,0,35000000,DDoS
80,1130166,3,6,26,11601,8.666666667,1933.5,10287.86922,7.963431921,141270.75,13505.5,226018,72,132,2.654477307,5.308954614,0,4380,1162.7,0,1,0,0,2,0,DDoS
80,71146200,8,4,56,11607,7,2901.75,163.9300483,0.168666773,6467836.364,10000000,348590.6667,172,92,0.112444516,0.056222258,0,11595,897.6153846,0,0,1,0,0,35000000,DDoS
80,1178664,3,7,26,11601,8.666666667,1657.285714,9864.558517,8.484182091,130962.6667,13059.5,196433.5,72,152,2.545254627,5.938927464,0,4380,1057,0,1,0,0,2,0,DDoS
80,71099195,8,4,56,11601,7,2900.25,163.9540363,0.168778282,6463563.182,10000000,344043.6667,172,92,0.112518855,0.056259427,0,8760,897.1538462,0,0,1,0,0,35000000,DDoS
80,1178672,3,6,26,11601,8.666666667,1933.5,9864.491563,7.635712056,147334,13167,235722.8,72,132,2.545237352,5.090474704,0,4380,1162.7,0,1,0,0,2,0,DDoS
80,71097313,8,5,56,11601,7,2320.2,163.9583763,0.182847979,5924776.083,10000000,257752.75,172,112,0.112521833,0.070326146,0,4380,833.0714286,0,0,1,0,0,35000000,DDoS
80,1165214,3,5,26,11601,8.666666667,2320.2,9978.424564,6.865691624,166459.1429,6584.5,291284.25,72,112,2.574634359,4.291057265,0,5840,1291.888889,0,1,0,0,1,0,DDoS
80,71094669,8,5,56,11607,7,2321.4,164.0488684,0.182854779,5924555.75,10000000,257099,172,112,0.112526018,0.070328761,0,5840,833.5,0,0,1,0,0,35000000,DDoS
80,1165359,3,5,26,11601,8.666666667,2320.2,9977.182997,6.864837359,166479.8571,6595,291317.25,72,112,2.57431401,4.290523349,0,7300,1291.888889,0,1,0,0,1,0,DDoS
80,71093760,8,5,56,11607,7,2321.4,164.0509659,0.182857117,5924480,10000000,256832,172,112,0.112527457,0.07032966,0,10135,833.5,0,0,1,0,0,35000000,DDoS
80,1165166,3,5,26,11601,8.666666667,2320.2,9978.835634,6.865974462,166452.2857,6501.5,291257.75,72,112,2.574740423,4.291234039,0,4380,1291.888889,0,1,0,0,1,0,DDoS
80,71094767,8,4,56,11607,7,2901.75,164.0486423,0.168788794,6463160.636,10000000,342124,172,92,0.112525863,0.056262931,0,11595,897.6153846,0,0,1,0,0,35000000,DDoS
80,1168081,3,5,26,11601,8.666666667,2320.2,9953.932989,6.848840106,166868.7143,6680.5,291989.75,72,112,2.56831504,4.280525066,0,4380,1291.888889,0,1,0,0,1,0,DDoS
80,71093049,8,4,56,11607,7,2901.75,164.0526066,0.168792873,6463004.455,10000000,341880.6667,172,92,0.112528582,0.056264291,0,11595,897.6153846,0,0,1,0,0,35000000,DDoS
80,1168072,3,4,26,11601,8.666666667,2900.25,9954.009684,5.992781267,194678.6667,6604,389317.3333,72,92,2.568334829,3.424446438,0,8760,1453.375,0,1,0,0,1,0,DDoS
80,71092056,8,5,56,11607,7,2321.4,164.0548981,0.1828615,5924338,10000000,256147.75,172,112,0.112530154,0.070331346,0,10135,833.5,0,0,1,0,0,35000000,DDoS
80,1168165,3,6,26,11601,8.666666667,1933.5,9953.217225,7.704391075,146020.625,6731.5,233605,72,132,2.568130358,5.136260717,0,4380,1162.7,0,1,0,0,2,0,DDoS
80,71091170,8,4,56,11607,7,2901.75,164.0569427,0.168797334,6462833.636,10000000,340635.6667,172,92,0.112531556,0.056265778,0,11595,897.6153846,0,0,1,0,0,35000000,DDoS
80,1167969,3,5,26,11601,8.666666667,2320.2,9954.887501,6.849496862,166852.7143,6817,291946.75,72,112,2.568561323,4.280935539,0,7300,1291.888889,0,1,0,0,1,0,DDoS
80,71088161,8,4,56,11607,7,2901.75,164.0638868,0.168804479,6462560.091,10000000,340239,172,92,0.11253632,0.05626816,0,11595,897.6153846,0,0,1,0,0,35000000,DDoS
80,1862719,3,6,26,11607,8.666666667,1934.5,6245.171709,4.831646641,232839.875,378.5,372514.8,72,132,1.61054888,3.221097761,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,70367508,9,5,62,11607,6.888888889,2321.4,165.8293768,0.198955461,5412885.231,8716060.125,159979,192,112,0.127899939,0.071055522,0,10135,778.3333333,0,0,1,0,0,34900000,DDoS
80,1862584,2,6,20,11607,10,1934.5,6242.403027,4.295108301,266083.4286,727,372496.2,52,132,1.073777075,3.221331226,0,5840,1291.888889,0,1,0,0,3,0,DDoS
80,71156908,9,6,62,11601,6.888888889,1933.5,163.9053794,0.21080174,5082636.286,8800745.625,156962.6,192,132,0.126481044,0.084320696,0,4380,729.3125,0,0,1,0,0,35200000,DDoS
80,1862619,3,4,26,11607,8.666666667,2901.75,6245.506998,3.758149144,310436.5,388,620856,72,92,1.610635347,2.147513796,0,11595,1454.125,0,1,0,0,1,0,DDoS
80,71237340,8,4,56,11601,7,2900.25,163.6360931,0.168450984,6476121.818,10100000,288761,172,92,0.112300656,0.056150328,0,8675,897.1538462,0,0,1,0,0,35200000,DDoS
80,1628499,3,5,26,11607,8.666666667,2321.4,7143.387868,4.912499179,232642.7143,325.5,407105.75,72,112,1.842187192,3.070311987,0,10135,1292.555556,0,1,0,0,1,0,DDoS
80,71236373,8,6,56,11601,7,1933.5,163.6383144,0.196528815,5479721,10100000,173059.2,172,132,0.11230218,0.084226635,0,4380,777.5333333,0,0,1,0,0,35200000,DDoS
80,1613074,3,5,26,11607,8.666666667,2321.4,7211.696426,4.959474891,230439.1429,330,403248.5,72,112,1.859803084,3.099671807,0,10135,1292.555556,0,1,0,0,1,0,DDoS
80,71237689,8,6,56,11601,7,1933.5,163.6352914,0.196525185,5479822.231,10100000,173317.2,172,132,0.112300106,0.084225079,0,2920,777.5333333,0,0,1,0,0,35200000,DDoS
80,1613107,3,4,26,11607,8.666666667,2901.75,7211.548893,4.339451754,268851.1667,355.5,537667.6667,72,92,1.859765037,2.479686716,0,11595,1454.125,0,1,0,0,1,0,DDoS
80,71236583,8,4,56,11601,7,2900.25,163.637832,0.168452774,6476053,10100000,288499.6667,172,92,0.112301849,0.056150925,0,7215,897.1538462,0,0,1,0,0,35200000,DDoS
80,1613198,3,5,26,11607,8.666666667,2321.4,7211.142092,4.959093676,230456.8571,305,403299.25,72,112,1.859660129,3.099433548,0,10220,1292.555556,0,1,0,0,1,0,DDoS
80,71235643,8,7,56,11601,7,1657.285714,163.6399913,0.210568746,5088260.214,10100000,144271,172,152,0.112303331,0.098265415,0,2920,728.9375,0,0,1,0,0,35200000,DDoS
80,1597910,3,4,26,11607,8.666666667,2901.75,7280.134676,4.380722319,266318.3333,274,532621,72,92,1.877452422,2.503269896,0,11595,1454.125,0,1,0,0,1,0,DDoS
80,71238708,8,5,56,11601,7,2320.2,163.6329508,0.182485061,5936559,10100000,216678.75,172,112,0.112298499,0.070186562,0,4380,833.0714286,0,0,1,0,0,35200000,DDoS
80,848713,3,5,26,11607,8.666666667,2321.4,13706.63581,9.426036835,121244.7143,391,212145.5,72,112,3.534763813,5.891273022,0,7215,1292.555556,0,1,0,0,1,0,DDoS
80,71237635,9,5,62,11601,6.888888889,2320.2,163.7196406,0.196525334,5479818.077,8799933.875,216397,192,112,0.126337715,0.070187619,0,5840,777.9333333,0,0,1,0,0,35200000,DDoS
80,755770,3,5,26,11607,8.666666667,2321.4,15392.24896,10.58523096,107967.1429,291.5,188933.75,72,112,3.969461609,6.615769348,0,5840,1292.555556,0,1,0,0,1,0,DDoS
80,71231736,9,4,62,11601,6.888888889,2900.25,163.7331989,0.182502923,5935978,8799187,288559,192,92,0.126348177,0.056154745,0,5840,833.5,0,0,1,0,0,35200000,DDoS
80,755727,3,5,26,11607,8.666666667,2321.4,15393.12477,10.58583324,107961,316.5,188918.25,72,112,3.969687467,6.616145778,0,7215,1292.555556,0,1,0,0,1,0,DDoS
80,712126,3,5,26,11607,8.666666667,2321.4,16335.5923,11.23396702,101732.2857,257,178020.25,72,112,4.212737634,7.021229389,0,7215,1292.555556,0,1,0,0,1,0,DDoS
80,712076,3,5,26,11607,8.666666667,2321.4,16336.73934,11.23475584,101725.1429,256,178007.5,72,112,4.21303344,7.0217224,0,5840,1292.555556,0,1,0,0,1,0,DDoS
80,713744,3,5,26,11607,8.666666667,2321.4,16298.56083,11.20850053,101963.4286,271.5,178429,72,112,4.203187698,7.005312829,0,5840,1292.555556,0,1,0,0,1,0,DDoS
80,713731,3,5,26,11607,8.666666667,2321.4,16298.85769,11.20870468,101961.5714,263.5,178430.25,72,112,4.203264255,7.005440425,0,7215,1292.555556,0,1,0,0,1,0,DDoS
80,713977,3,4,26,11607,8.666666667,2901.75,16293.24194,9.804237391,118996.1667,273.5,237976.6667,72,92,4.201816025,5.602421367,0,11595,1454.125,0,1,0,0,1,0,DDoS
80,713766,3,4,26,11607,8.666666667,2901.75,16298.05847,9.807135672,118961,291.5,237892,72,92,4.203058145,5.604077527,0,11595,1454.125,0,1,0,0,1,0,DDoS
80,761115,3,6,26,11607,8.666666667,1934.5,15284.15548,11.8247571,95139.375,257,152220.4,72,132,3.9415857,7.8831714,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,71227653,8,4,56,11601,7,2900.25,163.6583477,0.168473893,6475241.182,10100000,293333,172,92,0.112315929,0.056157964,0,8675,897.1538462,0,0,1,0,0,35200000,DDoS
80,765549,3,4,26,11607,8.666666667,2901.75,15195.63085,9.143764801,127591.5,249,255180,72,92,3.918756343,5.225008458,0,11595,1454.125,0,1,0,0,1,0,DDoS
80,71221436,8,4,56,11601,7,2900.25,163.6726336,0.168488599,6474676,10100000,292804.6667,172,92,0.112325733,0.056162866,0,8760,897.1538462,0,0,1,0,0,35200000,DDoS
80,765532,3,6,26,11607,8.666666667,1934.5,15195.96829,11.7565301,95691.5,272.5,153096.8,72,132,3.918843366,7.837686733,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,71223264,9,5,62,11601,6.888888889,2320.2,163.752675,0.196564988,5478712.615,8794092.625,219563.5,192,112,0.126363206,0.070201781,0,5840,777.9333333,0,0,1,0,0,35200000,DDoS
80,47976,3,6,26,11601,8.666666667,1933.5,242350.3418,187.5937969,5997,3593.5,9591.2,72,132,62.53126563,125.0625313,0,4380,1162.7,0,1,0,0,2,0,DDoS
80,71198290,8,4,56,11607,7,2901.75,163.810114,0.168543374,6472571.818,10000000,290120.3333,172,92,0.112362249,0.056181125,0,11595,897.6153846,0,0,1,0,0,35200000,DDoS
80,47170,3,6,26,11601,8.666666667,1933.5,246491.414,190.7992368,5896.25,3546.5,9430.2,72,132,63.5997456,127.1994912,0,4380,1162.7,0,1,0,0,2,0,DDoS
80,71246210,8,6,56,11607,7,1934.5,163.6999358,0.196501681,5480477.692,10200000,30476.2,172,132,0.112286675,0.084215006,0,4380,777.9333333,0,0,1,0,0,35500000,DDoS
80,48056,3,5,26,11601,8.666666667,2320.2,241946.8953,166.4724488,6865.142857,3609,11998.5,72,112,62.4271683,104.0452805,0,5840,1291.888889,0,1,0,0,1,0,DDoS
80,71247742,8,5,56,11607,7,2321.4,163.6964158,0.182461923,5937311.833,10200000,20059,172,112,0.11228426,0.070177663,0,8760,833.5,0,0,1,0,0,35600000,DDoS
80,48052,3,6,26,11601,8.666666667,1933.5,241967.0357,187.2970948,6006.5,3581,9599.2,72,132,62.43236494,124.8647299,0,5840,1162.7,0,1,0,0,2,0,DDoS
80,71247748,8,4,56,11607,7,2901.75,163.696402,0.168426376,6477068,10200000,26421.66667,172,92,0.112284251,0.056142125,0,11595,897.6153846,0,0,1,0,0,35600000,DDoS
80,48004,3,5,26,11601,8.666666667,2320.2,242208.9826,166.6527789,6857.714286,3633,11985.25,72,112,62.4947921,104.1579868,0,7300,1291.888889,0,1,0,0,1,0,DDoS
80,71246955,8,6,56,11607,7,1934.5,163.698224,0.196499626,5480535,10200000,15704.6,172,132,0.1122855,0.084214125,0,4380,777.9333333,0,0,1,0,0,35600000,DDoS
